tick,wall_time_unix,wall_time_iso,dt_since_start_s,log_line_age_s,mode,j1_deg,j2_deg,v_j1_deg_per_tick,v_j2_deg_per_tick,cx_norm,cy_norm,raw_log_line
95,1776985748.803926,2026-04-23T23:09:08.803926Z,21.38333034515381,0.005643129348754883,MOVE,-63.0,-73.27,0.0,-0.214,0.54,0.57,"[MOVE] j1=-63.00 j2=-73.27 v=(+0.000,-0.214) (cx=0.54, cy=0.57)"
96,1776985749.0046897,2026-04-23T23:09:09.004690Z,21.584094047546387,0.02223944664001465,MOVE,-63.0,-73.93,0.0,0.0,0.52,0.54,"[MOVE] j1=-63.00 j2=-73.93 v=(+0.000,+0.000) (cx=0.52, cy=0.54)"
97,1776985749.2089493,2026-04-23T23:09:09.208949Z,21.78835368156433,0.03427863121032715,MOVE,-63.0,-73.93,0.0,0.0,0.5,0.5,"[MOVE] j1=-63.00 j2=-73.93 v=(+0.000,+0.000) (cx=0.50, cy=0.50)"
98,1776985749.4069834,2026-04-23T23:09:09.406983Z,21.986387729644775,0.035811424255371094,MOVE,-63.0,-74.61,0.0,-0.332,0.47,0.61,"[MOVE] j1=-63.00 j2=-74.61 v=(+0.000,-0.332) (cx=0.47, cy=0.61)"
99,1776985749.6940565,2026-04-23T23:09:09.694057Z,22.273460865020752,0.019340038299560547,MOVE,-63.0,-76.51,0.0,-0.186,0.45,0.56,"[MOVE] j1=-63.00 j2=-76.51 v=(+0.000,-0.186) (cx=0.45, cy=0.56)"
100,1776985749.9107692,2026-04-23T23:09:09.910769Z,22.49017357826233,0.03909158706665039,MOVE,-62.85,-77.14,0.151,0.0,0.45,0.54,"[MOVE] j1=-62.85 j2=-77.14 v=(+0.151,+0.000) (cx=0.45, cy=0.54)"
101,1776985750.1078606,2026-04-23T23:09:10.107861Z,22.687264919281006,0.0117950439453125,MOVE,-58.18,-75.78,1.036,0.281,0.15,0.41,"[MOVE] j1=-58.18 j2=-75.78 v=(+1.036,+0.281) (cx=0.15, cy=0.41)"
102,1776985750.3147566,2026-04-23T23:09:10.314757Z,22.894160985946655,0.034206390380859375,MOVE,-52.92,-74.51,1.075,0.319,0.14,0.39,"[MOVE] j1=-52.92 j2=-74.51 v=(+1.075,+0.319) (cx=0.14, cy=0.39)"
103,1776985750.5204551,2026-04-23T23:09:10.520455Z,23.099859476089478,0.018550634384155273,MOVE,-46.1,-72.51,1.191,0.347,0.1,0.38,"[MOVE] j1=-46.10 j2=-72.51 v=(+1.191,+0.347) (cx=0.10, cy=0.38)"
104,1776985750.721909,2026-04-23T23:09:10.721909Z,23.301313400268555,0.027845382690429688,COAST,-40.05,-70.76,1.146,0.332,,,"[COAST] j1=-40.05 j2=-70.76 v=(+1.146,+0.332) (cx=nan, cy=nan)"
105,1776985751.0161996,2026-04-23T23:09:11.016200Z,23.595603942871094,0.02335524559020996,MOVE,-32.67,-70.42,0.804,0.0,0.23,0.52,"[MOVE] j1=-32.67 j2=-70.42 v=(+0.804,+0.000) (cx=0.23, cy=0.52)"
106,1776985751.2076356,2026-04-23T23:09:11.207636Z,23.78703999519348,0.029713869094848633,MOVE,-29.09,-70.76,0.721,0.0,0.26,0.54,"[MOVE] j1=-29.09 j2=-70.76 v=(+0.721,+0.000) (cx=0.26, cy=0.54)"
107,1776985751.4151857,2026-04-23T23:09:11.415186Z,23.994590044021606,0.01687026023864746,MOVE,-25.34,-71.64,0.563,-0.193,0.31,0.56,"[MOVE] j1=-25.34 j2=-71.64 v=(+0.563,-0.193) (cx=0.31, cy=0.56)"
108,1776985751.610392,2026-04-23T23:09:11.610392Z,24.189796447753906,0.016974925994873047,MOVE,-23.03,-72.77,0.398,-0.235,0.37,0.58,"[MOVE] j1=-23.03 j2=-72.77 v=(+0.398,-0.235) (cx=0.37, cy=0.58)"
109,1776985751.8018894,2026-04-23T23:09:11.801889Z,24.381293773651123,0.018455982208251953,MOVE,-21.4,-73.98,0.258,-0.265,0.41,0.59,"[MOVE] j1=-21.40 j2=-73.98 v=(+0.258,-0.265) (cx=0.41, cy=0.59)"
110,1776985751.9995413,2026-04-23T23:09:11.999541Z,24.578945636749268,0.023838520050048828,MOVE,-20.31,-75.27,0.172,-0.251,0.44,0.58,"[MOVE] j1=-20.31 j2=-75.27 v=(+0.172,-0.251) (cx=0.44, cy=0.58)"
111,1776985752.1996365,2026-04-23T23:09:12.199636Z,24.779040813446045,0.0026214122772216797,MOVE,-20.15,-75.76,0.156,0.0,0.45,0.51,"[MOVE] j1=-20.15 j2=-75.76 v=(+0.156,+0.000) (cx=0.45, cy=0.51)"
112,1776985752.4005942,2026-04-23T23:09:12.400594Z,24.97999858856201,0.01913166046142578,MOVE,-19.35,-75.76,0.169,0.0,0.44,0.46,"[MOVE] j1=-19.35 j2=-75.76 v=(+0.169,+0.000) (cx=0.44, cy=0.46)"
113,1776985752.6136637,2026-04-23T23:09:12.613664Z,25.193068027496338,0.002178192138671875,MOVE,-18.05,-74.66,0.256,0.211,0.41,0.43,"[MOVE] j1=-18.05 j2=-74.66 v=(+0.256,+0.211) (cx=0.41, cy=0.43)"
114,1776985752.857292,2026-04-23T23:09:12.857292Z,25.43669629096985,0.021170616149902344,MOVE,-16.44,-73.39,0.271,0.208,0.41,0.43,"[MOVE] j1=-16.44 j2=-73.39 v=(+0.271,+0.208) (cx=0.41, cy=0.43)"
115,1776985753.1029747,2026-04-23T23:09:13.102975Z,25.682379007339478,0.0028297901153564453,MOVE,-14.51,-72.11,0.264,0.199,0.41,0.43,"[MOVE] j1=-14.51 j2=-72.11 v=(+0.264,+0.199) (cx=0.41, cy=0.43)"
116,1776985753.2995777,2026-04-23T23:09:13.299578Z,25.878982067108154,0.01297903060913086,MOVE,-13.37,-70.82,0.206,0.3,0.43,0.4,"[MOVE] j1=-13.37 j2=-70.82 v=(+0.206,+0.300) (cx=0.43, cy=0.40)"
117,1776985753.4968987,2026-04-23T23:09:13.496899Z,26.076303005218506,0.021248579025268555,MOVE,-13.2,-68.33,0.0,0.596,0.45,0.3,"[MOVE] j1=-13.20 j2=-68.33 v=(+0.000,+0.596) (cx=0.45, cy=0.30)"
118,1776985753.693255,2026-04-23T23:09:13.693255Z,26.272659301757812,0.03398251533508301,MOVE,-13.2,-64.61,0.0,0.828,0.46,0.22,"[MOVE] j1=-13.20 j2=-64.61 v=(+0.000,+0.828) (cx=0.46, cy=0.22)"
119,1776985753.899214,2026-04-23T23:09:13.899214Z,26.478618383407593,0.010334968566894531,MOVE,-13.2,-58.9,0.0,0.97,0.49,0.18,"[MOVE] j1=-13.20 j2=-58.90 v=(+0.000,+0.970) (cx=0.49, cy=0.18)"
120,1776985754.1070423,2026-04-23T23:09:14.107042Z,26.68644666671753,0.03400588035583496,MOVE,-13.2,-54.3,0.0,0.862,0.5,0.21,"[MOVE] j1=-13.20 j2=-54.30 v=(+0.000,+0.862) (cx=0.50, cy=0.21)"
121,1776985754.3027418,2026-04-23T23:09:14.302742Z,26.88214612007141,0.008487462997436523,MOVE,-13.2,-49.92,0.0,0.629,0.52,0.29,"[MOVE] j1=-13.20 j2=-49.92 v=(+0.000,+0.629) (cx=0.52, cy=0.29)"
122,1776985754.5036874,2026-04-23T23:09:14.503687Z,27.083091735839844,0.02471017837524414,MOVE,-13.2,-47.02,0.0,0.516,0.52,0.33,"[MOVE] j1=-13.20 j2=-47.02 v=(+0.000,+0.516) (cx=0.52, cy=0.33)"
123,1776985754.7363207,2026-04-23T23:09:14.736321Z,27.315725088119507,0.019367218017578125,MOVE,-13.2,-42.13,0.0,0.887,0.52,0.2,"[MOVE] j1=-13.20 j2=-42.13 v=(+0.000,+0.887) (cx=0.52, cy=0.20)"
124,1776985755.0016804,2026-04-23T23:09:15.001680Z,27.581084728240967,0.015260457992553711,MOVE,-13.2,-46.51,0.0,-0.953,0.52,0.82,"[MOVE] j1=-13.20 j2=-46.51 v=(+0.000,-0.953) (cx=0.52, cy=0.82)"
125,1776985755.2004197,2026-04-23T23:09:15.200420Z,27.779824018478394,0.02826380729675293,MOVE,-13.2,-51.66,0.0,-1.125,0.53,0.88,"[MOVE] j1=-13.20 j2=-51.66 v=(+0.000,-1.125) (cx=0.53, cy=0.88)"
126,1776985755.466427,2026-04-23T23:09:15.466427Z,28.045831441879272,0.03786945343017578,MOVE,-13.2,-61.03,0.0,-1.539,0.54,1.01,"[MOVE] j1=-13.20 j2=-61.03 v=(+0.000,-1.539) (cx=0.54, cy=1.01)"
127,1776985755.716549,2026-04-23T23:09:15.716549Z,28.295953273773193,0.021002531051635742,COAST,-13.2,-69.54,0.0,-0.933,,,"[COAST] j1=-13.20 j2=-69.54 v=(+0.000,-0.933) (cx=nan, cy=nan)"
128,1776985755.9021266,2026-04-23T23:09:15.902127Z,28.481530904769897,0.018500566482543945,COAST,-13.2,-73.2,0.0,-0.615,,,"[COAST] j1=-13.20 j2=-73.20 v=(+0.000,-0.615) (cx=nan, cy=nan)"
129,1776985756.1006687,2026-04-23T23:09:16.100669Z,28.680073022842407,0.032987117767333984,COAST,-13.2,-75.61,0.0,-0.405,,,"[COAST] j1=-13.20 j2=-75.61 v=(+0.000,-0.405) (cx=nan, cy=nan)"
130,1776985756.3052733,2026-04-23T23:09:16.305273Z,28.88467764854431,0.016445398330688477,COAST,-13.2,-77.45,0.0,-0.246,,,"[COAST] j1=-13.20 j2=-77.45 v=(+0.000,-0.246) (cx=nan, cy=nan)"
131,1776985756.509679,2026-04-23T23:09:16.509679Z,29.089083433151245,0.03174781799316406,COAST,-13.2,-78.41,0.0,-0.162,,,"[COAST] j1=-13.20 j2=-78.41 v=(+0.000,-0.162) (cx=nan, cy=nan)"
132,1776985756.7025301,2026-04-23T23:09:16.702530Z,29.2819344997406,0.0025205612182617188,COAST,-13.2,-79.14,0.0,-0.098,,,"[COAST] j1=-13.20 j2=-79.14 v=(+0.000,-0.098) (cx=nan, cy=nan)"
133,1776985756.9060924,2026-04-23T23:09:16.906092Z,29.485496759414673,0.01921677589416504,COAST,-13.2,-79.53,0.0,-0.065,,,"[COAST] j1=-13.20 j2=-79.53 v=(+0.000,-0.065) (cx=nan, cy=nan)"
134,1776985757.1072857,2026-04-23T23:09:17.107286Z,29.686690092086792,0.035956621170043945,COAST,-13.2,-79.78,0.0,-0.043,,,"[COAST] j1=-13.20 j2=-79.78 v=(+0.000,-0.043) (cx=nan, cy=nan)"
135,1776985757.2977195,2026-04-23T23:09:17.297719Z,29.877123832702637,0.03842568397521973,MOVE,-16.15,-76.23,-0.705,0.876,0.73,0.21,"[MOVE] j1=-16.15 j2=-76.23 v=(-0.705,+0.876) (cx=0.73, cy=0.21)"
136,1776985757.5031211,2026-04-23T23:09:17.503121Z,30.082525491714478,0.009943246841430664,MOVE,-19.28,-71.54,-0.413,0.705,0.64,0.27,"[MOVE] j1=-19.28 j2=-71.54 v=(-0.413,+0.705) (cx=0.64, cy=0.27)"
137,1776985757.7037952,2026-04-23T23:09:17.703795Z,30.283199548721313,0.022385120391845703,MOVE,-20.69,-69.76,-0.205,0.0,0.57,0.46,"[MOVE] j1=-20.69 j2=-69.76 v=(-0.205,+0.000) (cx=0.57, cy=0.46)"
138,1776985757.906148,2026-04-23T23:09:17.906148Z,30.485552310943604,0.032349586486816406,MOVE,-21.83,-69.02,-0.197,0.0,0.57,0.47,"[MOVE] j1=-21.83 j2=-69.02 v=(-0.197,+0.000) (cx=0.57, cy=0.47)"
139,1776985758.1097374,2026-04-23T23:09:18.109737Z,30.689141750335693,0.010158538818359375,MOVE,-22.2,-69.73,0.0,-0.291,0.54,0.6,"[MOVE] j1=-22.20 j2=-69.73 v=(+0.000,-0.291) (cx=0.54, cy=0.60)"
140,1776985758.2964637,2026-04-23T23:09:18.296464Z,30.87586808204651,0.012325525283813477,MOVE,-23.52,-71.54,-0.316,-0.303,0.61,0.6,"[MOVE] j1=-23.52 j2=-71.54 v=(-0.316,-0.303) (cx=0.61, cy=0.60)"
141,1776985758.5194345,2026-04-23T23:09:18.519434Z,31.098838806152344,0.006395816802978516,MOVE,-25.88,-73.23,-0.457,-0.36,0.65,0.62,"[MOVE] j1=-25.88 j2=-73.23 v=(-0.457,-0.360) (cx=0.65, cy=0.62)"
142,1776985758.7242017,2026-04-23T23:09:18.724202Z,31.303606033325195,0.021704912185668945,MOVE,-28.92,-74.33,-0.81,0.0,0.77,0.55,"[MOVE] j1=-28.92 j2=-74.33 v=(-0.810,+0.000) (cx=0.77, cy=0.55)"
143,1776985759.0104134,2026-04-23T23:09:19.010413Z,31.589817762374878,0.010167121887207031,MOVE,-34.6,-72.91,-0.735,0.401,0.75,0.37,"[MOVE] j1=-34.60 j2=-72.91 v=(-0.735,+0.401) (cx=0.75, cy=0.37)"
144,1776985759.2129898,2026-04-23T23:09:19.212990Z,31.792394161224365,0.020106077194213867,MOVE,-38.23,-70.74,-0.698,0.459,0.73,0.35,"[MOVE] j1=-38.23 j2=-70.74 v=(-0.698,+0.459) (cx=0.73, cy=0.35)"
145,1776985759.4261894,2026-04-23T23:09:19.426189Z,32.00559377670288,0.003626585006713867,MOVE,-42.52,-68.05,-0.912,0.444,0.8,0.35,"[MOVE] j1=-42.52 j2=-68.05 v=(-0.912,+0.444) (cx=0.80, cy=0.35)"
146,1776985759.7038736,2026-04-23T23:09:19.703874Z,32.28327798843384,0.023606538772583008,MOVE,-48.53,-65.07,-0.951,0.486,0.82,0.34,"[MOVE] j1=-48.53 j2=-65.07 v=(-0.951,+0.486) (cx=0.82, cy=0.34)"
147,1776985759.9968204,2026-04-23T23:09:19.996820Z,32.57622480392456,0.007969141006469727,MOVE,-54.11,-63.9,-0.503,-0.193,0.67,0.56,"[MOVE] j1=-54.11 j2=-63.90 v=(-0.503,-0.193) (cx=0.67, cy=0.56)"
148,1776985760.2078485,2026-04-23T23:09:20.207849Z,32.78725290298462,0.03560185432434082,MOVE,-56.25,-65.65,-0.399,-0.444,0.63,0.65,"[MOVE] j1=-56.25 j2=-65.65 v=(-0.399,-0.444) (cx=0.63, cy=0.65)"
149,1776985760.4473994,2026-04-23T23:09:20.447399Z,33.026803731918335,0.016585111618041992,MOVE,-58.37,-69.11,-0.284,-0.481,0.59,0.66,"[MOVE] j1=-58.37 j2=-69.11 v=(-0.284,-0.481) (cx=0.59, cy=0.66)"
150,1776985760.7205374,2026-04-23T23:09:20.720537Z,33.29994177818298,0.02020430564880371,MOVE,-60.18,-71.75,-0.235,-0.249,0.58,0.58,"[MOVE] j1=-60.18 j2=-71.75 v=(-0.235,-0.249) (cx=0.58, cy=0.58)"
151,1776985761.0093946,2026-04-23T23:09:21.009395Z,33.58879899978638,0.005191326141357422,MOVE,-60.95,-73.08,0.0,-0.175,0.51,0.56,"[MOVE] j1=-60.95 j2=-73.08 v=(+0.000,-0.175) (cx=0.51, cy=0.56)"
152,1776985761.2146206,2026-04-23T23:09:21.214621Z,33.79402494430542,0.022243738174438477,MOVE,-60.95,-74.32,0.0,-0.302,0.47,0.6,"[MOVE] j1=-60.95 j2=-74.32 v=(+0.000,-0.302) (cx=0.47, cy=0.60)"
153,1776985761.4235506,2026-04-23T23:09:21.423551Z,34.002954959869385,0.010566949844360352,MOVE,-60.95,-76.75,0.0,-0.441,0.45,0.65,"[MOVE] j1=-60.95 j2=-76.75 v=(+0.000,-0.441) (cx=0.45, cy=0.65)"
154,1776985761.725299,2026-04-23T23:09:21.725299Z,34.30470323562622,0.017438650131225586,MOVE,-60.31,-79.85,0.163,-0.313,0.45,0.6,"[MOVE] j1=-60.31 j2=-79.85 v=(+0.163,-0.313) (cx=0.45, cy=0.60)"
155,1776985762.027259,2026-04-23T23:09:22.027259Z,34.60666346549988,0.019744396209716797,MOVE,-58.36,-80.47,0.304,0.0,0.4,0.5,"[MOVE] j1=-58.36 j2=-80.47 v=(+0.304,+0.000) (cx=0.40, cy=0.50)"
156,1776985762.3074653,2026-04-23T23:09:22.307465Z,34.88686966896057,0.0003600120544433594,MOVE,-55.26,-79.43,0.527,0.318,0.32,0.39,"[MOVE] j1=-55.26 j2=-79.43 v=(+0.527,+0.318) (cx=0.32, cy=0.39)"
157,1776985762.553409,2026-04-23T23:09:22.553409Z,35.132813453674316,0.0225374698638916,MOVE,-51.42,-77.35,0.69,0.364,0.27,0.38,"[MOVE] j1=-51.42 j2=-77.35 v=(+0.690,+0.364) (cx=0.27, cy=0.38)"
158,1776985762.81757,2026-04-23T23:09:22.817570Z,35.396974325180054,0.01794123649597168,MOVE,-45.91,-74.89,0.821,0.321,0.23,0.39,"[MOVE] j1=-45.91 j2=-74.89 v=(+0.821,+0.321) (cx=0.23, cy=0.39)"
159,1776985763.0094237,2026-04-23T23:09:23.009424Z,35.58882808685303,0.023952722549438477,MOVE,-41.8,-73.62,0.833,0.211,0.22,0.43,"[MOVE] j1=-41.80 j2=-73.62 v=(+0.833,+0.211) (cx=0.22, cy=0.43)"
160,1776985763.2092516,2026-04-23T23:09:23.209252Z,35.78865599632263,0.001142263412475586,MOVE,-36.9,-73.1,0.782,0.0,0.24,0.47,"[MOVE] j1=-36.90 j2=-73.10 v=(+0.782,+0.000) (cx=0.24, cy=0.47)"
161,1776985763.4092975,2026-04-23T23:09:23.409297Z,35.988701820373535,0.0172274112701416,MOVE,-33.2,-73.1,0.716,0.0,0.26,0.49,"[MOVE] j1=-33.20 j2=-73.10 v=(+0.716,+0.000) (cx=0.26, cy=0.49)"
162,1776985763.59835,2026-04-23T23:09:23.598350Z,36.177754402160645,0.01813364028930664,MOVE,-29.93,-73.1,0.608,0.0,0.3,0.47,"[MOVE] j1=-29.93 j2=-73.10 v=(+0.608,+0.000) (cx=0.30, cy=0.47)"
163,1776985763.8160374,2026-04-23T23:09:23.816037Z,36.39544177055359,0.00642085075378418,MOVE,-26.65,-72.27,0.523,0.241,0.33,0.42,"[MOVE] j1=-26.65 j2=-72.27 v=(+0.523,+0.241) (cx=0.33, cy=0.42)"
164,1776985763.9984374,2026-04-23T23:09:23.998437Z,36.57784175872803,0.0008382797241210938,MOVE,-24.21,-70.73,0.481,0.354,0.34,0.38,"[MOVE] j1=-24.21 j2=-70.73 v=(+0.481,+0.354) (cx=0.34, cy=0.38)"
165,1776985764.199856,2026-04-23T23:09:24.199856Z,36.7792603969574,0.018460750579833984,MOVE,-21.85,-68.77,0.453,0.401,0.35,0.37,"[MOVE] j1=-21.85 j2=-68.77 v=(+0.453,+0.401) (cx=0.35, cy=0.37)"
166,1776985764.4004931,2026-04-23T23:09:24.400493Z,36.97989749908447,0.030771970748901367,MOVE,-19.71,-67.08,0.392,0.271,0.37,0.41,"[MOVE] j1=-19.71 j2=-67.08 v=(+0.392,+0.271) (cx=0.37, cy=0.41)"
167,1776985764.6051779,2026-04-23T23:09:24.605178Z,37.184582233428955,0.014100790023803711,MOVE,-17.99,-66.33,0.221,0.0,0.43,0.47,"[MOVE] j1=-17.99 j2=-66.33 v=(+0.221,+0.000) (cx=0.43, cy=0.47)"
168,1776985764.8252342,2026-04-23T23:09:24.825234Z,37.40463852882385,0.004694223403930664,MOVE,-17.82,-66.89,0.0,-0.196,0.48,0.57,"[MOVE] j1=-17.82 j2=-66.89 v=(+0.000,-0.196) (cx=0.48, cy=0.57)"
169,1776985765.1008017,2026-04-23T23:09:25.100802Z,37.680206060409546,0.017877817153930664,MOVE,-17.82,-67.48,0.0,0.0,0.46,0.53,"[MOVE] j1=-17.82 j2=-67.48 v=(+0.000,+0.000) (cx=0.46, cy=0.53)"
170,1776985765.3028138,2026-04-23T23:09:25.302814Z,37.8822181224823,0.035416364669799805,MOVE,-16.99,-67.48,0.219,0.0,0.43,0.51,"[MOVE] j1=-16.99 j2=-67.48 v=(+0.219,+0.000) (cx=0.43, cy=0.51)"
171,1776985765.5315003,2026-04-23T23:09:25.531500Z,38.110904693603516,0.03528141975402832,MOVE,-15.21,-67.48,0.349,0.0,0.38,0.5,"[MOVE] j1=-15.21 j2=-67.48 v=(+0.349,+0.000) (cx=0.38, cy=0.50)"
172,1776985765.8048398,2026-04-23T23:09:25.804840Z,38.384244203567505,0.005411863327026367,MOVE,-12.34,-67.48,0.344,0.0,0.39,0.48,"[MOVE] j1=-12.34 j2=-67.48 v=(+0.344,+0.000) (cx=0.39, cy=0.48)"
173,1776985766.0099247,2026-04-23T23:09:26.009925Z,38.58932900428772,0.026236772537231445,MOVE,-10.77,-67.48,0.293,0.0,0.4,0.48,"[MOVE] j1=-10.77 j2=-67.48 v=(+0.293,+0.000) (cx=0.40, cy=0.48)"
174,1776985766.2002308,2026-04-23T23:09:26.200231Z,38.779635190963745,0.0237882137298584,MOVE,-9.65,-67.48,0.199,0.0,0.43,0.48,"[MOVE] j1=-9.65 j2=-67.48 v=(+0.199,+0.000) (cx=0.43, cy=0.48)"
175,1776985766.410037,2026-04-23T23:09:26.410037Z,38.98944139480591,0.007953166961669922,MOVE,-8.93,-67.48,0.0,0.0,0.45,0.48,"[MOVE] j1=-8.93 j2=-67.48 v=(+0.000,+0.000) (cx=0.45, cy=0.48)"
176,1776985766.6041658,2026-04-23T23:09:26.604166Z,39.18357014656067,0.018027067184448242,MOVE,-8.93,-67.48,0.0,0.0,0.47,0.48,"[MOVE] j1=-8.93 j2=-67.48 v=(+0.000,+0.000) (cx=0.47, cy=0.48)"
177,1776985766.8169065,2026-04-23T23:09:26.816906Z,39.396310806274414,0.0057947635650634766,MOVE,-8.93,-67.48,0.0,0.0,0.5,0.47,"[MOVE] j1=-8.93 j2=-67.48 v=(+0.000,+0.000) (cx=0.50, cy=0.47)"
178,1776985767.0033214,2026-04-23T23:09:27.003321Z,39.58272576332092,0.0039033889770507812,MOVE,-8.93,-67.13,0.0,0.193,0.54,0.44,"[MOVE] j1=-8.93 j2=-67.13 v=(+0.000,+0.193) (cx=0.54, cy=0.44)"
179,1776985767.2170458,2026-04-23T23:09:27.217046Z,39.79645013809204,0.029206514358520508,MOVE,-9.73,-66.02,-0.229,0.243,0.58,0.42,"[MOVE] j1=-9.73 j2=-66.02 v=(-0.229,+0.243) (cx=0.58, cy=0.42)"
180,1776985767.4048586,2026-04-23T23:09:27.404859Z,39.98426294326782,0.031411170959472656,MOVE,-11.48,-64.17,-0.372,0.383,0.62,0.37,"[MOVE] j1=-11.48 j2=-64.17 v=(-0.372,+0.383) (cx=0.62, cy=0.37)"
181,1776985767.605546,2026-04-23T23:09:27.605546Z,40.18495035171509,0.0071964263916015625,COAST,-15.02,-61.93,-0.794,0.386,,,"[COAST] j1=-15.02 j2=-61.93 v=(-0.794,+0.386) (cx=nan, cy=nan)"
182,1776985767.8008711,2026-04-23T23:09:27.800871Z,40.38027548789978,0.009616374969482422,MOVE,-19.82,-60.53,-1.029,0.261,0.84,0.41,"[MOVE] j1=-19.82 j2=-60.53 v=(-1.029,+0.261) (cx=0.84, cy=0.41)"
183,1776985767.9950354,2026-04-23T23:09:27.995035Z,40.57443976402283,0.008519172668457031,MOVE,-24.97,-59.52,-1.035,0.171,0.85,0.44,"[MOVE] j1=-24.97 j2=-59.52 v=(-1.035,+0.171) (cx=0.85, cy=0.44)"
184,1776985768.1984944,2026-04-23T23:09:28.198494Z,40.77789878845215,0.0218966007232666,MOVE,-30.03,-59.52,-1.002,0.0,0.83,0.48,"[MOVE] j1=-30.03 j2=-59.52 v=(-1.002,+0.000) (cx=0.83, cy=0.48)"
185,1776985768.410676,2026-04-23T23:09:28.410676Z,40.9900803565979,0.014396190643310547,MOVE,-35.41,-59.69,-0.803,-0.171,0.77,0.56,"[MOVE] j1=-35.41 j2=-59.69 v=(-0.803,-0.171) (cx=0.77, cy=0.56)"
186,1776985768.6030774,2026-04-23T23:09:28.603077Z,41.18248176574707,0.022592782974243164,MOVE,-39.05,-60.69,-0.672,-0.221,0.72,0.57,"[MOVE] j1=-39.05 j2=-60.69 v=(-0.672,-0.221) (cx=0.72, cy=0.57)"
187,1776985768.8160148,2026-04-23T23:09:28.816015Z,41.395419120788574,0.00028777122497558594,MOVE,-43.24,-61.24,-0.636,0.0,0.71,0.54,"[MOVE] j1=-43.24 j2=-61.24 v=(-0.636,+0.000) (cx=0.71, cy=0.54)"
188,1776985769.070328,2026-04-23T23:09:29.070328Z,41.6497323513031,0.02668023109436035,MOVE,-46.77,-61.74,-0.557,-0.169,0.69,0.56,"[MOVE] j1=-46.77 j2=-61.74 v=(-0.557,-0.169) (cx=0.69, cy=0.56)"
